symbol,quantity,cost,date
GRAR,100,10.0,11/01/2024
NMSB,100,10.0,11/01/2024
NMIL,100,10.0,11/01/2024
NCM,100,10.0,11/01/2024
AMT,100,10.0,11/01/2024
ABKC,100,10.0,11/01/2024
OFSLY,100,10.0,11/01/2024
FSCNY,100,10.0,11/01/2024
USBK,100,10.0,11/01/2024
NOAX,100,10.0,11/01/2024
ENSO,100,10.0,11/01/2024
NMRC,100,10.0,11/01/2024
AHTS,100,10.0,11/01/2024
TTOY,100,10.0,11/01/2024
TTI,100,10.0,11/01/2024
ADX,100,10.0,11/01/2024
ABMC,100,10.0,11/01/2024
FTCO,100,10.0,11/01/2024
FCM,100,10.0,11/01/2024
FKWL,100,10.0,11/01/2024
HYGA,100,10.0,11/01/2024
APGI,100,10.0,11/01/2024
AJIL,100,10.0,11/01/2024
DIGT,100,10.0,11/01/2024
ABSB,100,10.0,11/01/2024
AB,100,10.0,11/01/2024
DEWS,100,10.0,11/01/2024
SMRX,100,10.0,11/01/2024
ABSI,100,10.0,11/01/2024
VWRX,100,10.0,11/01/2024
SCAT,100,10.0,11/01/2024
STRS,100,10.0,11/01/2024
SUNW,100,10.0,11/01/2024
JAVA,100,10.0,11/01/2024
GCCC,100,10.0,11/01/2024
MHCO,100,10.0,11/01/2024
ACSE,100,10.0,11/01/2024
TKAI,100,10.0,11/01/2024
CMTK,100,10.0,11/01/2024
CRCC,100,10.0,11/01/2024
UICI,100,10.0,11/01/2024
UCI,100,10.0,11/01/2024
LBSC,100,10.0,11/01/2024
BUTI,100,10.0,11/01/2024
VRBB,100,10.0,11/01/2024
SYNR,100,10.0,11/01/2024
ATGI,100,10.0,11/01/2024
AMSE,100,10.0,11/01/2024
ITXI,100,10.0,11/01/2024
LCIC,100,10.0,11/01/2024
KIDE,100,10.0,11/01/2024
KDE,100,10.0,11/01/2024
AIRC,100,10.0,11/01/2024
TUES,100,10.0,11/01/2024
SYGN,100,10.0,11/01/2024
CIBA,100,10.0,11/01/2024
FACE,100,10.0,11/01/2024
FIX,100,10.0,11/01/2024
PTEK,100,10.0,11/01/2024
POLY,100,10.0,11/01/2024
ABCI,100,10.0,11/01/2024
AMCE,100,10.0,11/01/2024
ALRN,100,10.0,11/01/2024
PACR,100,10.0,11/01/2024
AN,100,10.0,11/01/2024
ACSC,100,10.0,11/01/2024
ORCL,100,10.0,11/01/2024
TPPS,100,10.0,11/01/2024
LNSB,100,10.0,11/01/2024
MSFT,100,10.0,11/01/2024
SNDT,100,10.0,11/01/2024
SDS,100,10.0,11/01/2024
FCDA,100,10.0,11/01/2024
MWSB,100,10.0,11/01/2024
IFEX,100,10.0,11/01/2024
AADR,100,10.0,11/01/2024
AKLM,100,10.0,11/01/2024
CSBN,100,10.0,11/01/2024
HADR,100,10.0,11/01/2024
HDG,100,10.0,11/01/2024
ACUR,100,10.0,11/01/2024
UMBE,100,10.0,11/01/2024
COHY,100,10.0,11/01/2024
TWEN,100,10.0,11/01/2024
TW,100,10.0,11/01/2024
PIPR,100,10.0,11/01/2024
PJC,100,10.0,11/01/2024
MCOR,100,10.0,11/01/2024
MSBK,100,10.0,11/01/2024
REGB,100,10.0,11/01/2024
MDBK,100,10.0,11/01/2024
ACMI,100,10.0,11/01/2024
AK,100,10.0,11/01/2024
LERN,100,10.0,11/01/2024
DIVY,100,10.0,11/01/2024
LEOS,100,10.0,11/01/2024
LI,100,10.0,11/01/2024
OVWV,100,10.0,11/01/2024
OV,100,10.0,11/01/2024
PBFI,100,10.0,11/01/2024
LAMN,100,10.0,11/01/2024
DTEK,100,10.0,11/01/2024
NFSL,100,10.0,11/01/2024
FSTC,100,10.0,11/01/2024
SBTC,100,10.0,11/01/2024
NIBC,100,10.0,11/01/2024
TELQ,100,10.0,11/01/2024
EGCB,100,10.0,11/01/2024
FARK,100,10.0,11/01/2024
CABL,100,10.0,11/01/2024
AYP,100,10.0,11/01/2024
AYE,100,10.0,11/01/2024
TROW,100,10.0,11/01/2024
ADFC,100,10.0,11/01/2024
SRCO,100,10.0,11/01/2024
GNDR,100,10.0,11/01/2024
IMTC,100,10.0,11/01/2024
ONCS,100,10.0,11/01/2024
OSIP,100,10.0,11/01/2024
NICE,100,10.0,11/01/2024
ACD,100,10.0,11/01/2024
ALD,100,10.0,11/01/2024
HON,100,10.0,11/01/2024
APLI,100,10.0,11/01/2024
AECE,100,10.0,11/01/2024
EMCS,100,10.0,11/01/2024
EMC,100,10.0,11/01/2024
TRAD,100,10.0,11/01/2024
EBSI,100,10.0,11/01/2024
TLII,100,10.0,11/01/2024
GRV,100,10.0,11/01/2024
AGLS,100,10.0,11/01/2024
ADTI,100,10.0,11/01/2024
AH,100,10.0,11/01/2024
AELB,100,10.0,11/01/2024
AELNA,100,10.0,11/01/2024
ELGT,100,10.0,11/01/2024
JHSL,100,10.0,11/01/2024
NSBK,100,10.0,11/01/2024
AMRC,100,10.0,11/01/2024
ICTX,100,10.0,11/01/2024
SAND,100,10.0,11/01/2024
SANDV,100,10.0,11/01/2024
AMX,100,10.0,11/01/2024
AEST,100,10.0,11/01/2024
XRIT,100,10.0,11/01/2024
CAAN,100,10.0,11/01/2024
LBNK,100,10.0,11/01/2024
LLEC,100,10.0,11/01/2024
EVIAA,100,10.0,11/01/2024
EVAA,100,10.0,11/01/2024
ARNX,100,10.0,11/01/2024
PADS,100,10.0,11/01/2024
RYFL,100,10.0,11/01/2024
CTWL,100,10.0,11/01/2024
GNTE,100,10.0,11/01/2024
SEAB,100,10.0,11/01/2024
JNBK,100,10.0,11/01/2024
BARY,100,10.0,11/01/2024
TECC,100,10.0,11/01/2024
SFNS,100,10.0,11/01/2024
JMCG,100,10.0,11/01/2024
FEDM,100,10.0,11/01/2024
DMCO,100,10.0,11/01/2024
WPGI,100,10.0,11/01/2024
GBFE,100,10.0,11/01/2024
RCSB,100,10.0,11/01/2024
AKRN,100,10.0,11/01/2024
AKN,100,10.0,11/01/2024
AKRX,100,10.0,11/01/2024
MUNI,100,10.0,11/01/2024
TECD,100,10.0,11/01/2024
ERCO,100,10.0,11/01/2024
ALFE,100,10.0,11/01/2024
MRLL,100,10.0,11/01/2024
SWCC,100,10.0,11/01/2024
HPLX,100,10.0,11/01/2024
AFAP,100,10.0,11/01/2024
CLRX,100,10.0,11/01/2024
TXEL,100,10.0,11/01/2024
MSCA,100,10.0,11/01/2024
RBCN,100,10.0,11/01/2024
OSPY,100,10.0,11/01/2024
SOMR,100,10.0,11/01/2024
CTEXB,100,10.0,11/01/2024
CTCOB,100,10.0,11/01/2024
AF,100,10.0,11/01/2024
DELA,100,10.0,11/01/2024
ARBR,100,10.0,11/01/2024
RGEN,100,10.0,11/01/2024
AT,100,10.0,11/01/2024
CWCC,100,10.0,11/01/2024
PSBN,100,10.0,11/01/2024
UNTL,100,10.0,11/01/2024
LSBX,100,10.0,11/01/2024
TREX,100,10.0,11/01/2024
ESPC,100,10.0,11/01/2024
FUND,100,10.0,11/01/2024
ISTC,100,10.0,11/01/2024
AHD,100,10.0,11/01/2024
FSBG,100,10.0,11/01/2024
WCRP,100,10.0,11/01/2024
WES,100,10.0,11/01/2024
IFRA,100,10.0,11/01/2024
ATVC,100,10.0,11/01/2024
SIGN,100,10.0,11/01/2024
VVCO,100,10.0,11/01/2024
BURN,100,10.0,11/01/2024
XCED,100,10.0,11/01/2024
ABN,100,10.0,11/01/2024
AFPC,100,10.0,11/01/2024
TLSS,100,10.0,11/01/2024
BWC,100,10.0,11/01/2024
BWXT,100,10.0,11/01/2024
IMSR,100,10.0,11/01/2024
FTTR,100,10.0,11/01/2024
FTTRV,100,10.0,11/01/2024
CIS,100,10.0,11/01/2024
SHIP,100,10.0,11/01/2024
AMB,100,10.0,11/01/2024
FO,100,10.0,11/01/2024
BEAM,100,10.0,11/01/2024
KISC,100,10.0,11/01/2024
IFND,100,10.0,11/01/2024
NACS,100,10.0,11/01/2024
ANDB,100,10.0,11/01/2024
CBNH,100,10.0,11/01/2024
ESBK,100,10.0,11/01/2024
ABP,100,10.0,11/01/2024
ABC,100,10.0,11/01/2024
AGMI,100,10.0,11/01/2024
AGMN,100,10.0,11/01/2024
APAS,100,10.0,11/01/2024
FOTO,100,10.0,11/01/2024
WEBS,100,10.0,11/01/2024
SURG,100,10.0,11/01/2024
BVFS,100,10.0,11/01/2024
BVCC,100,10.0,11/01/2024
BVC,100,10.0,11/01/2024
GLK,100,10.0,11/01/2024
BWINB,100,10.0,11/01/2024
PTVCB,100,10.0,11/01/2024
WOMN,100,10.0,11/01/2024
AC,100,10.0,11/01/2024
PA,100,10.0,11/01/2024
TRFI,100,10.0,11/01/2024
AFED,100,10.0,11/01/2024
DSBE,100,10.0,11/01/2024
PRCC,100,10.0,11/01/2024
UDET,100,10.0,11/01/2024
SHLY,100,10.0,11/01/2024
MIDS,100,10.0,11/01/2024
GTOS,100,10.0,11/01/2024
CIMC,100,10.0,11/01/2024
GIDE,100,10.0,11/01/2024
MRCO,100,10.0,11/01/2024
FSAM,100,10.0,11/01/2024
FLGF,100,10.0,11/01/2024
INDB,100,10.0,11/01/2024
TUSA,100,10.0,11/01/2024
DMC,100,10.0,11/01/2024
DSS,100,10.0,11/01/2024
STRL,100,10.0,11/01/2024
VERT,100,10.0,11/01/2024
ODSI,100,10.0,11/01/2024
MLOG,100,10.0,11/01/2024
DGSI,100,10.0,11/01/2024
TSTF,100,10.0,11/01/2024
DLHC,100,10.0,11/01/2024
TCEL,100,10.0,11/01/2024
AVAN,100,10.0,11/01/2024
CLDX,100,10.0,11/01/2024
SIGM,100,10.0,11/01/2024
ASVD,100,10.0,11/01/2024
MTNR,100,10.0,11/01/2024
CSAI,100,10.0,11/01/2024
LIFS,100,10.0,11/01/2024
MRMK,100,10.0,11/01/2024
UNIV,100,10.0,11/01/2024
FMFS,100,10.0,11/01/2024
WLBK,100,10.0,11/01/2024
STLG,100,10.0,11/01/2024
NIEX,100,10.0,11/01/2024
ACA,100,10.0,11/01/2024
ACON,100,10.0,11/01/2024
AIAI,100,10.0,11/01/2024
SVCO,100,10.0,11/01/2024
MASB,100,10.0,11/01/2024
TKLC,100,10.0,11/01/2024
LDMK,100,10.0,11/01/2024
BETA,100,10.0,11/01/2024
SNTKY,100,10.0,11/01/2024
SNTK,100,10.0,11/01/2024
ACS,100,10.0,11/01/2024
AIDCA,100,10.0,11/01/2024
HENG,100,10.0,11/01/2024
WHGP,100,10.0,11/01/2024
WTI,100,10.0,11/01/2024
GENI,100,10.0,11/01/2024
PRCM,100,10.0,11/01/2024
AUTO,100,10.0,11/01/2024
BRDL,100,10.0,11/01/2024
APOP,100,10.0,11/01/2024
AIMT,100,10.0,11/01/2024
AIM,100,10.0,11/01/2024
PROS,100,10.0,11/01/2024
PROSZ,100,10.0,11/01/2024
ATIM,100,10.0,11/01/2024
ATI,100,10.0,11/01/2024
BEAR,100,10.0,11/01/2024
ANME,100,10.0,11/01/2024
HGIC,100,10.0,11/01/2024
FAMI,100,10.0,11/01/2024
ACJ,100,10.0,11/01/2024
AINS,100,10.0,11/01/2024
HAVTA,100,10.0,11/01/2024
HVT,100,10.0,11/01/2024
MEMB,100,10.0,11/01/2024
GSSC,100,10.0,11/01/2024
LSSB,100,10.0,11/01/2024
NHTB,100,10.0,11/01/2024
LSBG,100,10.0,11/01/2024
AQSI,100,10.0,11/01/2024
LLTC,100,10.0,11/01/2024
WCSI,100,10.0,11/01/2024
TLOG,100,10.0,11/01/2024
CYPR,100,10.0,11/01/2024
CY,100,10.0,11/01/2024
PRME,100,10.0,11/01/2024
PMCP,100,10.0,11/01/2024
AMFI,100,10.0,11/01/2024
AITS,100,10.0,11/01/2024
MTIK,100,10.0,11/01/2024
MBSI,100,10.0,11/01/2024
TCTC,100,10.0,11/01/2024
TMP,100,10.0,11/01/2024
SKAN,100,10.0,11/01/2024
CTBK,100,10.0,11/01/2024
TOUR,100,10.0,11/01/2024
ALLS,100,10.0,11/01/2024
PTHI,100,10.0,11/01/2024
AMC,100,10.0,11/01/2024
AMTV,100,10.0,11/01/2024
AMCI,100,10.0,11/01/2024
NVID,100,10.0,11/01/2024
CMPL,100,10.0,11/01/2024
TMAN,100,10.0,11/01/2024
SOUT,100,10.0,11/01/2024
BLCC,100,10.0,11/01/2024
BCP,100,10.0,11/01/2024
BCPC,100,10.0,11/01/2024
MHBK,100,10.0,11/01/2024
FIBI,100,10.0,11/01/2024
AMBI,100,10.0,11/01/2024
AMO,100,10.0,11/01/2024
BFBS,100,10.0,11/01/2024
CADS,100,10.0,11/01/2024
GENZ,100,10.0,11/01/2024
JBAK,100,10.0,11/01/2024
CMAL,100,10.0,11/01/2024
NYTS,100,10.0,11/01/2024
USBA,100,10.0,11/01/2024
HANA,100,10.0,11/01/2024
SOMA,100,10.0,11/01/2024
SWAL,100,10.0,11/01/2024
MOVY,100,10.0,11/01/2024
TOWR,100,10.0,11/01/2024
NAOR,100,10.0,11/01/2024
CANA,100,10.0,11/01/2024
XOMA,100,10.0,11/01/2024
CSFS,100,10.0,11/01/2024
SSSL,100,10.0,11/01/2024
OPER,100,10.0,11/01/2024
PSSB,100,10.0,11/01/2024
APOL,100,10.0,11/01/2024
AMTY,100,10.0,11/01/2024
CBCB,100,10.0,11/01/2024
FGBI,100,10.0,11/01/2024
ABBK,100,10.0,11/01/2024
IMDC,100,10.0,11/01/2024
INFTA,100,10.0,11/01/2024
INF,100,10.0,11/01/2024
LINN,100,10.0,11/01/2024
CRLY,100,10.0,11/01/2024
FUTR,100,10.0,11/01/2024
ASTI,100,10.0,11/01/2024
AFID,100,10.0,11/01/2024
MPHO,100,10.0,11/01/2024
MPO,100,10.0,11/01/2024
PCOR,100,10.0,11/01/2024
MRTA,100,10.0,11/01/2024
ADPT,100,10.0,11/01/2024
SXCL,100,10.0,11/01/2024
ICBI,100,10.0,11/01/2024
DJCO,100,10.0,11/01/2024
AMIN,100,10.0,11/01/2024
ARIG,100,10.0,11/01/2024
ARI,100,10.0,11/01/2024
MALL,100,10.0,11/01/2024
AVDL,100,10.0,11/01/2024
ATOG,100,10.0,11/01/2024
NAVI,100,10.0,11/01/2024
BUTL,100,10.0,11/01/2024
ADMG,100,10.0,11/01/2024
AVM,100,10.0,11/01/2024
AMAG,100,10.0,11/01/2024
AR,100,10.0,11/01/2024
AMIS,100,10.0,11/01/2024
SBKSA,100,10.0,11/01/2024
HSLD,100,10.0,11/01/2024
TSBK,100,10.0,11/01/2024
WOBS,100,10.0,11/01/2024
SIBR,100,10.0,11/01/2024
CLZR,100,10.0,11/01/2024
AST,100,10.0,11/01/2024
AMSS,100,10.0,11/01/2024
DMET,100,10.0,11/01/2024
TCFC,100,10.0,11/01/2024
TCB,100,10.0,11/01/2024
TCF,100,10.0,11/01/2024
NSSX,100,10.0,11/01/2024
CLIF,100,10.0,11/01/2024
OVAB,100,10.0,11/01/2024
IGEI,100,10.0,11/01/2024
NFCO,100,10.0,11/01/2024
ASTE,100,10.0,11/01/2024
CYTO,100,10.0,11/01/2024
RUDY,100,10.0,11/01/2024
ATNN,100,10.0,11/01/2024
ZIPP,100,10.0,11/01/2024
ATCT,100,10.0,11/01/2024
AGIS,100,10.0,11/01/2024
WSTX,100,10.0,11/01/2024
WESX,100,10.0,11/01/2024
FLAX,100,10.0,11/01/2024
TREN,100,10.0,11/01/2024
TWK,100,10.0,11/01/2024
NEEC,100,10.0,11/01/2024
GHSI,100,10.0,11/01/2024
CFSL,100,10.0,11/01/2024
PWSB,100,10.0,11/01/2024
NNSL,100,10.0,11/01/2024
TDMK,100,10.0,11/01/2024
COSF,100,10.0,11/01/2024
COSC,100,10.0,11/01/2024
COSCB,100,10.0,11/01/2024
NAVG,100,10.0,11/01/2024
CPRC,100,10.0,11/01/2024
WERN,100,10.0,11/01/2024
LEAF,100,10.0,11/01/2024
APFE,100,10.0,11/01/2024
T,100,10.0,11/01/2024
ARLN,100,10.0,11/01/2024
APIT,100,10.0,11/01/2024
WOWI,100,10.0,11/01/2024
TMNI,100,10.0,11/01/2024
TMN,100,10.0,11/01/2024
IRN,100,10.0,11/01/2024
DINE,100,10.0,11/01/2024
IVMI,100,10.0,11/01/2024
DOSE,100,10.0,11/01/2024
ALET,100,10.0,11/01/2024
HELP,100,10.0,11/01/2024
DIET,100,10.0,11/01/2024
JMED,100,10.0,11/01/2024
RLAB,100,10.0,11/01/2024
GECM,100,10.0,11/01/2024
ROYL,100,10.0,11/01/2024
ELDC,100,10.0,11/01/2024
NUTM,100,10.0,11/01/2024
NTM,100,10.0,11/01/2024
BILT,100,10.0,11/01/2024
ALOY,100,10.0,11/01/2024
ASAA,100,10.0,11/01/2024
CRTV,100,10.0,11/01/2024
RDVA,100,10.0,11/01/2024
SKYW,100,10.0,11/01/2024
AILP,100,10.0,11/01/2024
SUND,100,10.0,11/01/2024
CLEV,100,10.0,11/01/2024
RBCO,100,10.0,11/01/2024
BOSF,100,10.0,11/01/2024
BOF,100,10.0,11/01/2024
SFH,100,10.0,11/01/2024
FILM,100,10.0,11/01/2024
ASKI,100,10.0,11/01/2024
CPSI,100,10.0,11/01/2024
SCFB,100,10.0,11/01/2024
ARIT,100,10.0,11/01/2024
BABY,100,10.0,11/01/2024
LAGR,100,10.0,11/01/2024
LA,100,10.0,11/01/2024
FFCA,100,10.0,11/01/2024
ZA,100,10.0,11/01/2024
RAWC,100,10.0,11/01/2024
HFSF,100,10.0,11/01/2024
CELS,100,10.0,11/01/2024
CELSD,100,10.0,11/01/2024
WATFY,100,10.0,11/01/2024
XYVI,100,10.0,11/01/2024
KLLM,100,10.0,11/01/2024
FRKT,100,10.0,11/01/2024
FRPP,100,10.0,11/01/2024
PATR,100,10.0,11/01/2024
FRPH,100,10.0,11/01/2024
ARII,100,10.0,11/01/2024
POLK,100,10.0,11/01/2024
PKA,100,10.0,11/01/2024
THFI,100,10.0,11/01/2024
LGUM,100,10.0,11/01/2024
SSBB,100,10.0,11/01/2024
BKCT,100,10.0,11/01/2024
FMDC,100,10.0,11/01/2024
FHPC,100,10.0,11/01/2024
BFEN,100,10.0,11/01/2024
GDEX,100,10.0,11/01/2024
ACMS,100,10.0,11/01/2024
CME,100,10.0,11/01/2024
AQS,100,10.0,11/01/2024
CEMX,100,10.0,11/01/2024
BFSI,100,10.0,11/01/2024
SOSA,100,10.0,11/01/2024
GNMR,100,10.0,11/01/2024
AME,100,10.0,11/01/2024
DIBK,100,10.0,11/01/2024
CGNE,100,10.0,11/01/2024
REFR,100,10.0,11/01/2024
CCBK,100,10.0,11/01/2024
ACPT,100,10.0,11/01/2024
BIGI,100,10.0,11/01/2024
WFCS,100,10.0,11/01/2024
WRNB,100,10.0,11/01/2024
ACRL,100,10.0,11/01/2024
DYTM,100,10.0,11/01/2024
MOKG,100,10.0,11/01/2024
QBIO,100,10.0,11/01/2024
SHOE,100,10.0,11/01/2024
TIPT,100,10.0,11/01/2024
EORR,100,10.0,11/01/2024
RICH,100,10.0,11/01/2024
BMRG,100,10.0,11/01/2024
NVSI,100,10.0,11/01/2024
NBSN,100,10.0,11/01/2024
AVSS,100,10.0,11/01/2024
OBAT,100,10.0,11/01/2024
USAB,100,10.0,11/01/2024
ASR,100,10.0,11/01/2024
ATVS,100,10.0,11/01/2024
SUBBA,100,10.0,11/01/2024
WRII,100,10.0,11/01/2024
ACGI,100,10.0,11/01/2024
WSTNA,100,10.0,11/01/2024
FAMB,100,10.0,11/01/2024
CBCT,100,10.0,11/01/2024
AD,100,10.0,11/01/2024
AVMC,100,10.0,11/01/2024
ALGI,100,10.0,11/01/2024
ASBS,100,10.0,11/01/2024
GART,100,10.0,11/01/2024
FATV,100,10.0,11/01/2024
SUHC,100,10.0,11/01/2024
NEOL,100,10.0,11/01/2024
SWCB,100,10.0,11/01/2024
A,100,10.0,11/01/2024
AWCSA,100,10.0,11/01/2024
TEXT,100,10.0,11/01/2024
GRBC,100,10.0,11/01/2024
NHIC,100,10.0,11/01/2024
BKMD,100,10.0,11/01/2024
AMWD,100,10.0,11/01/2024
AMMI,100,10.0,11/01/2024
DFED,100,10.0,11/01/2024
TRBK,100,10.0,11/01/2024
BPCO,100,10.0,11/01/2024
JLUB,100,10.0,11/01/2024
STVEA,100,10.0,11/01/2024
IBIN,100,10.0,11/01/2024
MDCI,100,10.0,11/01/2024
AARN,100,10.0,11/01/2024
CBFC,100,10.0,11/01/2024
CURY,100,10.0,11/01/2024
IGNE,100,10.0,11/01/2024
LIPO,100,10.0,11/01/2024
TWMC,100,10.0,11/01/2024
KSPN,100,10.0,11/01/2024
GWTI,100,10.0,11/01/2024
FDGT,100,10.0,11/01/2024
ADM,100,10.0,11/01/2024
ARON,100,10.0,11/01/2024
ARONA,100,10.0,11/01/2024
RNT,100,10.0,11/01/2024
AAN,100,10.0,11/01/2024
PRG,100,10.0,11/01/2024
PSWA,100,10.0,11/01/2024
IFEI,100,10.0,11/01/2024
BERS,100,10.0,11/01/2024
CAFE,100,10.0,11/01/2024
CJII,100,10.0,11/01/2024
TRIA,100,10.0,11/01/2024
ALUR,100,10.0,11/01/2024
AM,100,10.0,11/01/2024
SLHC,100,10.0,11/01/2024
MNXI,100,10.0,11/01/2024
MVII,100,10.0,11/01/2024
COMM,100,10.0,11/01/2024
CSEC,100,10.0,11/01/2024
KITS,100,10.0,11/01/2024
VIVO,100,10.0,11/01/2024
GPAR,100,10.0,11/01/2024
MTLM,100,10.0,11/01/2024
ACT,100,10.0,11/01/2024
BKST,100,10.0,11/01/2024
FCBK,100,10.0,11/01/2024
FLWR,100,10.0,11/01/2024
EDCO,100,10.0,11/01/2024
SYNT,100,10.0,11/01/2024
READ,100,10.0,11/01/2024
LEXT,100,10.0,11/01/2024
ARUB,100,10.0,11/01/2024
ARPC,100,10.0,11/01/2024
NESB,100,10.0,11/01/2024
LAST,100,10.0,11/01/2024
CSEL,100,10.0,11/01/2024
NCEL,100,10.0,11/01/2024
THIS,100,10.0,11/01/2024
THI,100,10.0,11/01/2024
RSLA,100,10.0,11/01/2024
APAT,100,10.0,11/01/2024
CLFD,100,10.0,11/01/2024
NETW,100,10.0,11/01/2024
WHOA,100,10.0,11/01/2024
PDEX,100,10.0,11/01/2024
GROV,100,10.0,11/01/2024
FSBK,100,10.0,11/01/2024
FSEB,100,10.0,11/01/2024
PNCH,100,10.0,11/01/2024
AMEI,100,10.0,11/01/2024
STAR,100,10.0,11/01/2024
GEOX,100,10.0,11/01/2024
WRPS,100,10.0,11/01/2024
DG,100,10.0,11/01/2024
ABY,100,10.0,11/01/2024
TRRE,100,10.0,11/01/2024
HTPI,100,10.0,11/01/2024
PSVB,100,10.0,11/01/2024
SVRN,100,10.0,11/01/2024
SOV,100,10.0,11/01/2024
HRZB,100,10.0,11/01/2024
ADELA,100,10.0,11/01/2024
ADLA,100,10.0,11/01/2024
CSBA,100,10.0,11/01/2024
CNBA,100,10.0,11/01/2024
HFNO,100,10.0,11/01/2024
HVFD,100,10.0,11/01/2024
ABRI,100,10.0,11/01/2024
SERV,100,10.0,11/01/2024
TBCX,100,10.0,11/01/2024
CTBX,100,10.0,11/01/2024
CFCX,100,10.0,11/01/2024
EATS,100,10.0,11/01/2024
DEVN,100,10.0,11/01/2024
BOOK,100,10.0,11/01/2024
BEMC,100,10.0,11/01/2024
BLM,100,10.0,11/01/2024
BNT,100,10.0,11/01/2024
SF,100,10.0,11/01/2024
ASF,100,10.0,11/01/2024
UINS,100,10.0,11/01/2024
ACIG,100,10.0,11/01/2024
MDRX,100,10.0,11/01/2024
ALTI,100,10.0,11/01/2024
TATM,100,10.0,11/01/2024
NFSF,100,10.0,11/01/2024
WCYS,100,10.0,11/01/2024
BNKW,100,10.0,11/01/2024
EASC,100,10.0,11/01/2024
ACAD,100,10.0,11/01/2024
HOLD,100,10.0,11/01/2024
GMXC,100,10.0,11/01/2024
QUIP,100,10.0,11/01/2024
ICGI,100,10.0,11/01/2024
GSBI,100,10.0,11/01/2024
BEEP,100,10.0,11/01/2024
BIGT,100,10.0,11/01/2024
AX,100,10.0,11/01/2024
ALAR,100,10.0,11/01/2024
TRSL,100,10.0,11/01/2024
DIME,100,10.0,11/01/2024
DME,100,10.0,11/01/2024
NYCS,100,10.0,11/01/2024
PBNB,100,10.0,11/01/2024
FDOS,100,10.0,11/01/2024
FPUB,100,10.0,11/01/2024
FEP,100,10.0,11/01/2024
BNBC,100,10.0,11/01/2024
AXLN,100,10.0,11/01/2024
BFLO,100,10.0,11/01/2024
CIST,100,10.0,11/01/2024
TLHT,100,10.0,11/01/2024
FNBR,100,10.0,11/01/2024
AFI,100,10.0,11/01/2024
ARC,100,10.0,11/01/2024
ACLE,100,10.0,11/01/2024
WATTA,100,10.0,11/01/2024
WTS,100,10.0,11/01/2024
MCBKA,100,10.0,11/01/2024
GKIE,100,10.0,11/01/2024
GKI,100,10.0,11/01/2024
SSLA,100,10.0,11/01/2024
MRBL,100,10.0,11/01/2024
ACME,100,10.0,11/01/2024
AMI,100,10.0,11/01/2024
