symbol,quantity,cost,date
ANSR,100,10.0,11/01/2024
HCKT,100,10.0,11/01/2024
ATGC,100,10.0,11/01/2024
AXTI,100,10.0,11/01/2024
BRIX,100,10.0,11/01/2024
BFSC,100,10.0,11/01/2024
BRYO,100,10.0,11/01/2024
CCBN,100,10.0,11/01/2024
CCHM,100,10.0,11/01/2024
CMTO,100,10.0,11/01/2024
DIIBF,100,10.0,11/01/2024
DIIB,100,10.0,11/01/2024
EVOL,100,10.0,11/01/2024
FCCN,100,10.0,11/01/2024
FDCC,100,10.0,11/01/2024
GEND,100,10.0,11/01/2024
PRTM,100,10.0,11/01/2024
GNTY,100,10.0,11/01/2024
HBVA,100,10.0,11/01/2024
HSOG,100,10.0,11/01/2024
HYPT,100,10.0,11/01/2024
ABIZ,100,10.0,11/01/2024
IBSX,100,10.0,11/01/2024
DIGF,100,10.0,11/01/2024
INOC,100,10.0,11/01/2024
IPCX,100,10.0,11/01/2024
JFBC,100,10.0,11/01/2024
MGCX,100,10.0,11/01/2024
MPWR,100,10.0,11/01/2024
ONTR,100,10.0,11/01/2024
BRST,100,10.0,11/01/2024
ALCM,100,10.0,11/01/2024
OTIX,100,10.0,11/01/2024
PAZZF,100,10.0,11/01/2024
PBOC,100,10.0,11/01/2024
PDII,100,10.0,11/01/2024
IDXG,100,10.0,11/01/2024
RCCK,100,10.0,11/01/2024
REFN,100,10.0,11/01/2024
BLII,100,10.0,11/01/2024
SHBS,100,10.0,11/01/2024
RMAG,100,10.0,11/01/2024
VFNX,100,10.0,11/01/2024
SAFS,100,10.0,11/01/2024
GLGS,100,10.0,11/01/2024
SBSI,100,10.0,11/01/2024
SQLF,100,10.0,11/01/2024
CLAR,100,10.0,11/01/2024
URSI,100,10.0,11/01/2024
URSID,100,10.0,11/01/2024
UTCC,100,10.0,11/01/2024
BTSS,100,10.0,11/01/2024
VRIO,100,10.0,11/01/2024
WCNX,100,10.0,11/01/2024
ZMAX,100,10.0,11/01/2024
WDPT,100,10.0,11/01/2024
WYY,100,10.0,11/01/2024
LHP,100,10.0,11/01/2024
EEP,100,10.0,11/01/2024
BRUCA,100,10.0,11/01/2024
AWX,100,10.0,11/01/2024
BCMD,100,10.0,11/01/2024
CWF,100,10.0,11/01/2024
GCW,100,10.0,11/01/2024
BMTC,100,10.0,11/01/2024
HYF,100,10.0,11/01/2024
HZO,100,10.0,11/01/2024
BUKN,100,10.0,11/01/2024
RHA,100,10.0,11/01/2024
TFN,100,10.0,11/01/2024
TUI,100,10.0,11/01/2024
VVR,100,10.0,11/01/2024
DOX,100,10.0,11/01/2024
ACLNF,100,10.0,11/01/2024
ASYCF,100,10.0,11/01/2024
ASYC,100,10.0,11/01/2024
BEBE,100,10.0,11/01/2024
BRBI,100,10.0,11/01/2024
CCHE,100,10.0,11/01/2024
CMIV,100,10.0,11/01/2024
COBZ,100,10.0,11/01/2024
CTSH,100,10.0,11/01/2024
BULR,100,10.0,11/01/2024
DROV,100,10.0,11/01/2024
EKFG,100,10.0,11/01/2024
FDTR,100,10.0,11/01/2024
FKAN,100,10.0,11/01/2024
FLYR,100,10.0,11/01/2024
FPGP,100,10.0,11/01/2024
DRVR,100,10.0,11/01/2024
ACTY,100,10.0,11/01/2024
PEIX,100,10.0,11/01/2024
GISX,100,10.0,11/01/2024
BOCB,100,10.0,11/01/2024
GSPT,100,10.0,11/01/2024
HGPI,100,10.0,11/01/2024
HLMD,100,10.0,11/01/2024
HORT,100,10.0,11/01/2024
ICUB,100,10.0,11/01/2024
IPLY,100,10.0,11/01/2024
BCSI,100,10.0,11/01/2024
KPLNF,100,10.0,11/01/2024
LMIA,100,10.0,11/01/2024
MAGR,100,10.0,11/01/2024
OPHD,100,10.0,11/01/2024
PGEOF,100,10.0,11/01/2024
PGEO,100,10.0,11/01/2024
BYRS,100,10.0,11/01/2024
PNBF,100,10.0,11/01/2024
ROSDF,100,10.0,11/01/2024
ROSD,100,10.0,11/01/2024
SCCX,100,10.0,11/01/2024
TRDO,100,10.0,11/01/2024
SCHS,100,10.0,11/01/2024
SCSAY,100,10.0,11/01/2024
ACGY,100,10.0,11/01/2024
CASM,100,10.0,11/01/2024
STHLY,100,10.0,11/01/2024
TIMHY,100,10.0,11/01/2024
SWNT,100,10.0,11/01/2024
TIWIF,100,10.0,11/01/2024
TIWI,100,10.0,11/01/2024
TSRC,100,10.0,11/01/2024
ULTI,100,10.0,11/01/2024
USPL,100,10.0,11/01/2024
VITX,100,10.0,11/01/2024
PANC,100,10.0,11/01/2024
ASYM,100,10.0,11/01/2024
CLKS,100,10.0,11/01/2024
HAST,100,10.0,11/01/2024
MILK,100,10.0,11/01/2024
NZSKY,100,10.0,11/01/2024
PNTE,100,10.0,11/01/2024
HHY,100,10.0,11/01/2024
DHY,100,10.0,11/01/2024
EPD,100,10.0,11/01/2024
MMH,100,10.0,11/01/2024
IHR,100,10.0,11/01/2024
NSV,100,10.0,11/01/2024
RSG,100,10.0,11/01/2024
SVI,100,10.0,11/01/2024
LEU,100,10.0,11/01/2024
EMU,100,10.0,11/01/2024
ESIM,100,10.0,11/01/2024
ABGX,100,10.0,11/01/2024
ACTU,100,10.0,11/01/2024
ADGO,100,10.0,11/01/2024
ADGF,100,10.0,11/01/2024
ALGX,100,10.0,11/01/2024
CFIP,100,10.0,11/01/2024
BCSB,100,10.0,11/01/2024
BCST,100,10.0,11/01/2024
BELFB,100,10.0,11/01/2024
BVEW,100,10.0,11/01/2024
BWCF,100,10.0,11/01/2024
CNTRS,100,10.0,11/01/2024
CEDC,100,10.0,11/01/2024
CFNL,100,10.0,11/01/2024
TQ,100,10.0,11/01/2024
CITC,100,10.0,11/01/2024
CITZ,100,10.0,11/01/2024
CNBE,100,10.0,11/01/2024
CULS,100,10.0,11/01/2024
ELBO,100,10.0,11/01/2024
ELON,100,10.0,11/01/2024
FLCI,100,10.0,11/01/2024
CSIT,100,10.0,11/01/2024
PTMI,100,10.0,11/01/2024
FNBP,100,10.0,11/01/2024
GIGX,100,10.0,11/01/2024
HRBT,100,10.0,11/01/2024
HSTD,100,10.0,11/01/2024
ICOGF,100,10.0,11/01/2024
ICOG,100,10.0,11/01/2024
CSTS,100,10.0,11/01/2024
IDGB,100,10.0,11/01/2024
HMIN,100,10.0,11/01/2024
IMAL,100,10.0,11/01/2024
IMGK,100,10.0,11/01/2024
IENT,100,10.0,11/01/2024
INDYY,100,10.0,11/01/2024
JPSP,100,10.0,11/01/2024
LIBB,100,10.0,11/01/2024
MCAR,100,10.0,11/01/2024
MILM,100,10.0,11/01/2024
MXTR,100,10.0,11/01/2024
MXO,100,10.0,11/01/2024
NESI,100,10.0,11/01/2024
ONSP,100,10.0,11/01/2024
NOPT,100,10.0,11/01/2024
NTOL,100,10.0,11/01/2024
POSIF,100,10.0,11/01/2024
RTLX,100,10.0,11/01/2024
RBCAA,100,10.0,11/01/2024
RIGX,100,10.0,11/01/2024
CSGP,100,10.0,11/01/2024
RWKS,100,10.0,11/01/2024
CVDE,100,10.0,11/01/2024
CVV,100,10.0,11/01/2024
SKYEY,100,10.0,11/01/2024
SKYE,100,10.0,11/01/2024
SVBF,100,10.0,11/01/2024
TBFC,100,10.0,11/01/2024
THTL,100,10.0,11/01/2024
TMTV,100,10.0,11/01/2024
TWNE,100,10.0,11/01/2024
UFBS,100,10.0,11/01/2024
PCBS,100,10.0,11/01/2024
VINT,100,10.0,11/01/2024
CVG,100,10.0,11/01/2024
DBU,100,10.0,11/01/2024
IHI,100,10.0,11/01/2024
GTM,100,10.0,11/01/2024
UBA,100,10.0,11/01/2024
CLKB,100,10.0,11/01/2024
CXRL,100,10.0,11/01/2024
CSON,100,10.0,11/01/2024
DLTDF,100,10.0,11/01/2024
ECLP,100,10.0,11/01/2024
ENTU,100,10.0,11/01/2024
ESFT,100,10.0,11/01/2024
GBLX,100,10.0,11/01/2024
CABS,100,10.0,11/01/2024
GCTY,100,10.0,11/01/2024
HDII,100,10.0,11/01/2024
JNKN,100,10.0,11/01/2024
MKID,100,10.0,11/01/2024
KASP,100,10.0,11/01/2024
SWRX,100,10.0,11/01/2024
CADX,100,10.0,11/01/2024
TFSM,100,10.0,11/01/2024
TWRS,100,10.0,11/01/2024
UNSRA,100,10.0,11/01/2024
AAGI,100,10.0,11/01/2024
PILT,100,10.0,11/01/2024
IEG,100,10.0,11/01/2024
FFO,100,10.0,11/01/2024
MWJ,100,10.0,11/01/2024
CCBT,100,10.0,11/01/2024
AAABB,100,10.0,11/01/2024
AAAB,100,10.0,11/01/2024
BIPRY,100,10.0,11/01/2024
DHBT,100,10.0,11/01/2024
DHB,100,10.0,11/01/2024
EXCO,100,10.0,11/01/2024
LWIN,100,10.0,11/01/2024
MGRP,100,10.0,11/01/2024
SYXI,100,10.0,11/01/2024
IXYS,100,10.0,11/01/2024
COMMF,100,10.0,11/01/2024
ELC,100,10.0,11/01/2024
EVF,100,10.0,11/01/2024
CPFD,100,10.0,11/01/2024
MNU,100,10.0,11/01/2024
RTB,100,10.0,11/01/2024
DCX,100,10.0,11/01/2024
BUSE,100,10.0,11/01/2024
BVRSF,100,10.0,11/01/2024
BVRS,100,10.0,11/01/2024
CCNE,100,10.0,11/01/2024
CNYF,100,10.0,11/01/2024
DECTF,100,10.0,11/01/2024
FDHG,100,10.0,11/01/2024
MRYP,100,10.0,11/01/2024
PTHW,100,10.0,11/01/2024
RKNG,100,10.0,11/01/2024
SFFS,100,10.0,11/01/2024
CRNL,100,10.0,11/01/2024
XOSY,100,10.0,11/01/2024
FNFI,100,10.0,11/01/2024
GMK,100,10.0,11/01/2024
OTE,100,10.0,11/01/2024
ITY,100,10.0,11/01/2024
CPMI,100,10.0,11/01/2024
OSE,100,10.0,11/01/2024
TLI,100,10.0,11/01/2024
MXB,100,10.0,11/01/2024
ATYTF,100,10.0,11/01/2024
ATYT,100,10.0,11/01/2024
CBBO,100,10.0,11/01/2024
CLPA,100,10.0,11/01/2024
FATB,100,10.0,11/01/2024
CYOE,100,10.0,11/01/2024
QTRA,100,10.0,11/01/2024
CBEN,100,10.0,11/01/2024
HPPI,100,10.0,11/01/2024
DBSI,100,10.0,11/01/2024
EWBX,100,10.0,11/01/2024
GZMO,100,10.0,11/01/2024
INAGY,100,10.0,11/01/2024
LGSAF,100,10.0,11/01/2024
LGSA,100,10.0,11/01/2024
MBFC,100,10.0,11/01/2024
MUZE,100,10.0,11/01/2024
CAVR,100,10.0,11/01/2024
SCFS,100,10.0,11/01/2024
SCTLF,100,10.0,11/01/2024
TCHC,100,10.0,11/01/2024
TGLO,100,10.0,11/01/2024
UCBH,100,10.0,11/01/2024
VADO,100,10.0,11/01/2024
WRDP,100,10.0,11/01/2024
WSBK,100,10.0,11/01/2024
WIBC,100,10.0,11/01/2024
CLJ,100,10.0,11/01/2024
INO,100,10.0,11/01/2024
JAZ,100,10.0,11/01/2024
XLB,100,10.0,11/01/2024
XLV,100,10.0,11/01/2024
XLP,100,10.0,11/01/2024
XLY,100,10.0,11/01/2024
XLE,100,10.0,11/01/2024
XLF,100,10.0,11/01/2024
XLI,100,10.0,11/01/2024
XLK,100,10.0,11/01/2024
XLU,100,10.0,11/01/2024
CLFN,100,10.0,11/01/2024
CLCR,100,10.0,11/01/2024
RFIL,100,10.0,11/01/2024
CHOL,100,10.0,11/01/2024
ABOV,100,10.0,11/01/2024
AIRB,100,10.0,11/01/2024
SCSS,100,10.0,11/01/2024
SNBR,100,10.0,11/01/2024
ECBE,100,10.0,11/01/2024
EXAP,100,10.0,11/01/2024
GABS,100,10.0,11/01/2024
GEEK,100,10.0,11/01/2024
CJSL,100,10.0,11/01/2024
CJSB,100,10.0,11/01/2024
CJFC,100,10.0,11/01/2024
TBNC,100,10.0,11/01/2024
UBID,100,10.0,11/01/2024
UFHI,100,10.0,11/01/2024
XMCM,100,10.0,11/01/2024
ALIF,100,10.0,11/01/2024
CLAI,100,10.0,11/01/2024
CMST,100,10.0,11/01/2024
CNQR,100,10.0,11/01/2024
GCFC,100,10.0,11/01/2024
HIFN,100,10.0,11/01/2024
ISFC,100,10.0,11/01/2024
LNCB,100,10.0,11/01/2024
CRBRB,100,10.0,11/01/2024
MCBI,100,10.0,11/01/2024
MERK,100,10.0,11/01/2024
MKSP,100,10.0,11/01/2024
ONFC,100,10.0,11/01/2024
PFCB,100,10.0,11/01/2024
SMTRF,100,10.0,11/01/2024
SMTR,100,10.0,11/01/2024
DFFN,100,10.0,11/01/2024
CRVO,100,10.0,11/01/2024
VCAP,100,10.0,11/01/2024
VVVI,100,10.0,11/01/2024
AHWY,100,10.0,11/01/2024
LCCO,100,10.0,11/01/2024
TMCS,100,10.0,11/01/2024
WGBC,100,10.0,11/01/2024
WFBC,100,10.0,11/01/2024
AVTA,100,10.0,11/01/2024
CHTL,100,10.0,11/01/2024
AXL,100,10.0,11/01/2024
ARJ,100,10.0,11/01/2024
FEV,100,10.0,11/01/2024
CEV,100,10.0,11/01/2024
EVO,100,10.0,11/01/2024
CKRB,100,10.0,11/01/2024
EVP,100,10.0,11/01/2024
EVN,100,10.0,11/01/2024
EVJ,100,10.0,11/01/2024
ETM,100,10.0,11/01/2024
AXG,100,10.0,11/01/2024
ALNC,100,10.0,11/01/2024
CNBB,100,10.0,11/01/2024
COHB,100,10.0,11/01/2024
COVD,100,10.0,11/01/2024
DVW,100,10.0,11/01/2024
DSGXF,100,10.0,11/01/2024
DSGX,100,10.0,11/01/2024
FPFC,100,10.0,11/01/2024
FWBN,100,10.0,11/01/2024
GBTB,100,10.0,11/01/2024
ICED,100,10.0,11/01/2024
LACO,100,10.0,11/01/2024
GDEN,100,10.0,11/01/2024
NVDA,100,10.0,11/01/2024
NVGNY,100,10.0,11/01/2024
NVGN,100,10.0,11/01/2024
KZIA,100,10.0,11/01/2024
PBNY,100,10.0,11/01/2024
SMHG,100,10.0,11/01/2024
RSBI,100,10.0,11/01/2024
SGAI,100,10.0,11/01/2024
TUTS,100,10.0,11/01/2024
CGLB,100,10.0,11/01/2024
DLM,100,10.0,11/01/2024
DGV,100,10.0,11/01/2024
DGLV,100,10.0,11/01/2024
KFY,100,10.0,11/01/2024
CHEY,100,10.0,11/01/2024
MFR,100,10.0,11/01/2024
MNJ,100,10.0,11/01/2024
CDCR,100,10.0,11/01/2024
CDCRA,100,10.0,11/01/2024
CKDN,100,10.0,11/01/2024
CEXX,100,10.0,11/01/2024
CSYI,100,10.0,11/01/2024
CBCF,100,10.0,11/01/2024
CRBC,100,10.0,11/01/2024
WLDN,100,10.0,11/01/2024
CATT,100,10.0,11/01/2024
ELBI,100,10.0,11/01/2024
EPAY,100,10.0,11/01/2024
EVCI,100,10.0,11/01/2024
EWBC,100,10.0,11/01/2024
EXBD,100,10.0,11/01/2024
CEB,100,10.0,11/01/2024
CLCL,100,10.0,11/01/2024
INMG,100,10.0,11/01/2024
ITRA,100,10.0,11/01/2024
IVGN,100,10.0,11/01/2024
MEDE,100,10.0,11/01/2024
MMPT,100,10.0,11/01/2024
ONXS,100,10.0,11/01/2024
PCAG,100,10.0,11/01/2024
PCNTF,100,10.0,11/01/2024
PRGY,100,10.0,11/01/2024
SJFC,100,10.0,11/01/2024
SRNA,100,10.0,11/01/2024
UPCOY,100,10.0,11/01/2024
VLOG,100,10.0,11/01/2024
WEBT,100,10.0,11/01/2024
XING,100,10.0,11/01/2024
CTCI,100,10.0,11/01/2024
RIMM,100,10.0,11/01/2024
BBRY,100,10.0,11/01/2024
FOB,100,10.0,11/01/2024
MUE,100,10.0,11/01/2024
QQQ,100,10.0,11/01/2024
QQQQ,100,10.0,11/01/2024
PBG,100,10.0,11/01/2024
COGRA,100,10.0,11/01/2024
KWK,100,10.0,11/01/2024
ZDZ,100,10.0,11/01/2024
ABTL,100,10.0,11/01/2024
ANTV,100,10.0,11/01/2024
AWEB,100,10.0,11/01/2024
CTOO,100,10.0,11/01/2024
TLCX,100,10.0,11/01/2024
FLAS,100,10.0,11/01/2024
INFY,100,10.0,11/01/2024
IVIL,100,10.0,11/01/2024
MKSI,100,10.0,11/01/2024
NESY,100,10.0,11/01/2024
CTUP,100,10.0,11/01/2024
PCLN,100,10.0,11/01/2024
SILW,100,10.0,11/01/2024
STST,100,10.0,11/01/2024
TEKC,100,10.0,11/01/2024
TRYF,100,10.0,11/01/2024
VMIX,100,10.0,11/01/2024
VSEA,100,10.0,11/01/2024
XGNT,100,10.0,11/01/2024
YAVY,100,10.0,11/01/2024
YDKN,100,10.0,11/01/2024
MINE,100,10.0,11/01/2024
HGT,100,10.0,11/01/2024
SFG,100,10.0,11/01/2024
AATK,100,10.0,11/01/2024
AETI,100,10.0,11/01/2024
SLNG,100,10.0,11/01/2024
ACDO,100,10.0,11/01/2024
AMNB,100,10.0,11/01/2024
AREM,100,10.0,11/01/2024
ATHY,100,10.0,11/01/2024
ADBI,100,10.0,11/01/2024
BSGK,100,10.0,11/01/2024
DHIL,100,10.0,11/01/2024
CCRT,100,10.0,11/01/2024
CFFN,100,10.0,11/01/2024
FBEI,100,10.0,11/01/2024
HSII,100,10.0,11/01/2024
IFSX,100,10.0,11/01/2024
ABWG,100,10.0,11/01/2024
IMMT,100,10.0,11/01/2024
ISMT,100,10.0,11/01/2024
LAUN,100,10.0,11/01/2024
LOAX,100,10.0,11/01/2024
MCNS,100,10.0,11/01/2024
MIHL,100,10.0,11/01/2024
STAM,100,10.0,11/01/2024
NETP,100,10.0,11/01/2024
OBAS,100,10.0,11/01/2024
PLXT,100,10.0,11/01/2024
PXCM,100,10.0,11/01/2024
RAZF,100,10.0,11/01/2024
RVWD,100,10.0,11/01/2024
TJOB,100,10.0,11/01/2024
USIX,100,10.0,11/01/2024
VUSA,100,10.0,11/01/2024
WGAT,100,10.0,11/01/2024
BUCA,100,10.0,11/01/2024
CFCN,100,10.0,11/01/2024
RTHM,100,10.0,11/01/2024
STNV,100,10.0,11/01/2024
TWED,100,10.0,11/01/2024
TUEM,100,10.0,11/01/2024
DIR,100,10.0,11/01/2024
APLN,100,10.0,11/01/2024
BRCD,100,10.0,11/01/2024
CAIS,100,10.0,11/01/2024
CBDR,100,10.0,11/01/2024
CDOT,100,10.0,11/01/2024
DABR,100,10.0,11/01/2024
DAGM,100,10.0,11/01/2024
DFXI,100,10.0,11/01/2024
EDGR,100,10.0,11/01/2024
ETYS,100,10.0,11/01/2024
FASH,100,10.0,11/01/2024
FCST,100,10.0,11/01/2024
GIFT,100,10.0,11/01/2024
ILIF,100,10.0,11/01/2024
JWEB,100,10.0,11/01/2024
LPNT,100,10.0,11/01/2024
MAKR,100,10.0,11/01/2024
MMXI,100,10.0,11/01/2024
JMXI,100,10.0,11/01/2024
MQST,100,10.0,11/01/2024
NETO,100,10.0,11/01/2024
NPNT,100,10.0,11/01/2024
NWGN,100,10.0,11/01/2024
NXCD,100,10.0,11/01/2024
ONES,100,10.0,11/01/2024
CCEM,100,10.0,11/01/2024
PBIZ,100,10.0,11/01/2024
PHXI,100,10.0,11/01/2024
PRSF,100,10.0,11/01/2024
RBAK,100,10.0,11/01/2024
RMIX,100,10.0,11/01/2024
ROIA,100,10.0,11/01/2024
UONE,100,10.0,11/01/2024
CMNT,100,10.0,11/01/2024
SLGX,100,10.0,11/01/2024
TCLPZ,100,10.0,11/01/2024
TCLP,100,10.0,11/01/2024
TCP,100,10.0,11/01/2024
TENF,100,10.0,11/01/2024
TRIH,100,10.0,11/01/2024
TSCM,100,10.0,11/01/2024
CPTLA,100,10.0,11/01/2024
CPTL,100,10.0,11/01/2024
TWTC,100,10.0,11/01/2024
BNBN,100,10.0,11/01/2024
BIZZ,100,10.0,11/01/2024
LATD,100,10.0,11/01/2024
CSTK,100,10.0,11/01/2024
NXRA,100,10.0,11/01/2024
RUBO,100,10.0,11/01/2024
ZIPL,100,10.0,11/01/2024
AZX,100,10.0,11/01/2024
BPO,100,10.0,11/01/2024
COMX,100,10.0,11/01/2024
GUT,100,10.0,11/01/2024
ONT,100,10.0,11/01/2024
RTY,100,10.0,11/01/2024
SKX,100,10.0,11/01/2024
TWE,100,10.0,11/01/2024
WI,100,10.0,11/01/2024
CERI,100,10.0,11/01/2024
CYBA,100,10.0,11/01/2024
CYBS,100,10.0,11/01/2024
DITC,100,10.0,11/01/2024
CSTP,100,10.0,11/01/2024
EELN,100,10.0,11/01/2024
EMUS,100,10.0,11/01/2024
FFIV,100,10.0,11/01/2024
GAFC,100,10.0,11/01/2024
GOTO,100,10.0,11/01/2024
GSPN,100,10.0,11/01/2024
GZSP,100,10.0,11/01/2024
IIXL,100,10.0,11/01/2024
IMX,100,10.0,11/01/2024
JUPM,100,10.0,11/01/2024
WEBM,100,10.0,11/01/2024
MBIS,100,10.0,11/01/2024
JNPR,100,10.0,11/01/2024
KOOP,100,10.0,11/01/2024
LTNX,100,10.0,11/01/2024
CONS,100,10.0,11/01/2024
NTVN,100,10.0,11/01/2024
MDNX,100,10.0,11/01/2024
PASA,100,10.0,11/01/2024
QPSA,100,10.0,11/01/2024
MEET,100,10.0,11/01/2024
PHCM,100,10.0,11/01/2024
OPWV,100,10.0,11/01/2024
UPIP,100,10.0,11/01/2024
CGIC,100,10.0,11/01/2024
PTRY,100,10.0,11/01/2024
SBAC,100,10.0,11/01/2024
SLNE,100,10.0,11/01/2024
STAD,100,10.0,11/01/2024
STMP,100,10.0,11/01/2024
SWCM,100,10.0,11/01/2024
UBET,100,10.0,11/01/2024
UTHR,100,10.0,11/01/2024
VIAN,100,10.0,11/01/2024
WITC,100,10.0,11/01/2024
SNDV,100,10.0,11/01/2024
WVCM,100,10.0,11/01/2024
ZANY,100,10.0,11/01/2024
CRIX,100,10.0,11/01/2024
ARBA,100,10.0,11/01/2024
BSRR,100,10.0,11/01/2024
ESPS,100,10.0,11/01/2024
LQNT,100,10.0,11/01/2024
IDSY,100,10.0,11/01/2024
PWFL,100,10.0,11/01/2024
ITSTF,100,10.0,11/01/2024
ITST,100,10.0,11/01/2024
THTH,100,10.0,11/01/2024
NASC,100,10.0,11/01/2024
NPLS,100,10.0,11/01/2024
PVTB,100,10.0,11/01/2024
SMNS,100,10.0,11/01/2024
SHWC,100,10.0,11/01/2024
VXGN,100,10.0,11/01/2024
HSBC,100,10.0,11/01/2024
MHU,100,10.0,11/01/2024
NRW,100,10.0,11/01/2024
ZAPS,100,10.0,11/01/2024
PHS,100,10.0,11/01/2024
QTM,100,10.0,11/01/2024
QMCO,100,10.0,11/01/2024
HDD,100,10.0,11/01/2024
EIR,100,10.0,11/01/2024
CSTN,100,10.0,11/01/2024
YCC,100,10.0,11/01/2024
ACRU,100,10.0,11/01/2024
ADBL,100,10.0,11/01/2024
AIRO,100,10.0,11/01/2024
LRAD,100,10.0,11/01/2024
HK,100,10.0,11/01/2024
PCCW,100,10.0,11/01/2024
BMRN,100,10.0,11/01/2024
BPUR,100,10.0,11/01/2024
CMDX,100,10.0,11/01/2024
NXPS,100,10.0,11/01/2024
CNSW,100,10.0,11/01/2024
CREO,100,10.0,11/01/2024
CTCH,100,10.0,11/01/2024
CYRN,100,10.0,11/01/2024
ECCO,100,10.0,11/01/2024
EFNT,100,10.0,11/01/2024
EGOV,100,10.0,11/01/2024
FNLC,100,10.0,11/01/2024
GCBC,100,10.0,11/01/2024
PCRO,100,10.0,11/01/2024
ZDC,100,10.0,11/01/2024
HITS,100,10.0,11/01/2024
INIT,100,10.0,11/01/2024
PTNT,100,10.0,11/01/2024
JFAX,100,10.0,11/01/2024
JCOM,100,10.0,11/01/2024
LQID,100,10.0,11/01/2024
ECPG,100,10.0,11/01/2024
NCRI,100,10.0,11/01/2024
NTIA,100,10.0,11/01/2024
NTIQ,100,10.0,11/01/2024
NTOP,100,10.0,11/01/2024
NTWO,100,10.0,11/01/2024
VHC,100,10.0,11/01/2024
RVST,100,10.0,11/01/2024
XEDA,100,10.0,11/01/2024
SCBL,100,10.0,11/01/2024
CRLD,100,10.0,11/01/2024
TANN,100,10.0,11/01/2024
TIBX,100,10.0,11/01/2024
TKCI,100,10.0,11/01/2024
TMIC,100,10.0,11/01/2024
TROY,100,10.0,11/01/2024
WGRD,100,10.0,11/01/2024
WSBA,100,10.0,11/01/2024
ASKJ,100,10.0,11/01/2024
BEOS,100,10.0,11/01/2024
CMRC,100,10.0,11/01/2024
CONV,100,10.0,11/01/2024
DSCM,100,10.0,11/01/2024
ENGA,100,10.0,11/01/2024
