symbol,quantity,cost,date
EGDY,100,10.0,11/01/2024
FSAT,100,10.0,11/01/2024
FCMI,100,10.0,11/01/2024
FCMIV,100,10.0,11/01/2024
GPC,100,10.0,11/01/2024
ELMG,100,10.0,11/01/2024
GNY,100,10.0,11/01/2024
GBY,100,10.0,11/01/2024
EAYS,100,10.0,11/01/2024
GBD,100,10.0,11/01/2024
GBDC,100,10.0,11/01/2024
ELCS,100,10.0,11/01/2024
GDV,100,10.0,11/01/2024
GDVI,100,10.0,11/01/2024
EFSIA,100,10.0,11/01/2024
GLE,100,10.0,11/01/2024
GGC,100,10.0,11/01/2024
EMOD,100,10.0,11/01/2024
GPY,100,10.0,11/01/2024
GNG,100,10.0,11/01/2024
GYK,100,10.0,11/01/2024
ECIN,100,10.0,11/01/2024
GST,100,10.0,11/01/2024
ESPI,100,10.0,11/01/2024
GSS,100,10.0,11/01/2024
HCIG,100,10.0,11/01/2024
ELIC,100,10.0,11/01/2024
GLB,100,10.0,11/01/2024
ELBS,100,10.0,11/01/2024
GKM,100,10.0,11/01/2024
EWAT,100,10.0,11/01/2024
ETW,100,10.0,11/01/2024
GWY,100,10.0,11/01/2024
GJ,100,10.0,11/01/2024
GOR,100,10.0,11/01/2024
ELLM,100,10.0,11/01/2024
GMO,100,10.0,11/01/2024
GMC,100,10.0,11/01/2024
GBR,100,10.0,11/01/2024
EMTH,100,10.0,11/01/2024
EMRS,100,10.0,11/01/2024
GBW,100,10.0,11/01/2024
EMRY,100,10.0,11/01/2024
GWP,100,10.0,11/01/2024
EMPI,100,10.0,11/01/2024
GRO,100,10.0,11/01/2024
EAIR,100,10.0,11/01/2024
GRD,100,10.0,11/01/2024
EEQU,100,10.0,11/01/2024
GPI,100,10.0,11/01/2024
EMPF,100,10.0,11/01/2024
GUR,100,10.0,11/01/2024
EMPG,100,10.0,11/01/2024
GFW,100,10.0,11/01/2024
EMPN,100,10.0,11/01/2024
GFD,100,10.0,11/01/2024
EMPO,100,10.0,11/01/2024
BAO,100,10.0,11/01/2024
GOC,100,10.0,11/01/2024
EPCO,100,10.0,11/01/2024
GUL,100,10.0,11/01/2024
HBA,100,10.0,11/01/2024
EBIM,100,10.0,11/01/2024
ZIO,100,10.0,11/01/2024
ECRC,100,10.0,11/01/2024
HME,100,10.0,11/01/2024
EMLX,100,10.0,11/01/2024
ELX,100,10.0,11/01/2024
EVIA,100,10.0,11/01/2024
SORL,100,10.0,11/01/2024
HRN,100,10.0,11/01/2024
MMEC,100,10.0,11/01/2024
EEDC,100,10.0,11/01/2024
HPH,100,10.0,11/01/2024
DONH,100,10.0,11/01/2024
ENCR,100,10.0,11/01/2024
HEL,100,10.0,11/01/2024
HRA,100,10.0,11/01/2024
HMF,100,10.0,11/01/2024
HVO,100,10.0,11/01/2024
EECO,100,10.0,11/01/2024
HVN,100,10.0,11/01/2024
HN,100,10.0,11/01/2024
EDIC,100,10.0,11/01/2024
HL,100,10.0,11/01/2024
EFAC,100,10.0,11/01/2024
HEI,100,10.0,11/01/2024
EOPT,100,10.0,11/01/2024
HER,100,10.0,11/01/2024
CLTN,100,10.0,11/01/2024
ERGS,100,10.0,11/01/2024
HP,100,10.0,11/01/2024
RSK,100,10.0,11/01/2024
HDE,100,10.0,11/01/2024
CIII,100,10.0,11/01/2024
HIG,100,10.0,11/01/2024
ESCG,100,10.0,11/01/2024
HWY,100,10.0,11/01/2024
SHED,100,10.0,11/01/2024
ENGS,100,10.0,11/01/2024
HOE,100,10.0,11/01/2024
ESHLY,100,10.0,11/01/2024
HOF,100,10.0,11/01/2024
ENSI,100,10.0,11/01/2024
ENGY,100,10.0,11/01/2024
EVI,100,10.0,11/01/2024
WFT,100,10.0,11/01/2024
WFRD,100,10.0,11/01/2024
HOC,100,10.0,11/01/2024
ENEX,100,10.0,11/01/2024
HA,100,10.0,11/01/2024
HST,100,10.0,11/01/2024
EMCX,100,10.0,11/01/2024
EMCO,100,10.0,11/01/2024
HKS,100,10.0,11/01/2024
ECDC,100,10.0,11/01/2024
EVEL,100,10.0,11/01/2024
HRL,100,10.0,11/01/2024
HNB,100,10.0,11/01/2024
EAIC,100,10.0,11/01/2024
HOR,100,10.0,11/01/2024
HNV,100,10.0,11/01/2024
HSK,100,10.0,11/01/2024
MIN,100,10.0,11/01/2024
HOW,100,10.0,11/01/2024
DSON,100,10.0,11/01/2024
EGRO,100,10.0,11/01/2024
HUB,100,10.0,11/01/2024
ENTK,100,10.0,11/01/2024
HUBB,100,10.0,11/01/2024
ENNI,100,10.0,11/01/2024
EI,100,10.0,11/01/2024
HXR,100,10.0,11/01/2024
NAM,100,10.0,11/01/2024
HGH,100,10.0,11/01/2024
ENMK,100,10.0,11/01/2024
HVP,100,10.0,11/01/2024
EJTX,100,10.0,11/01/2024
CYO,100,10.0,11/01/2024
HYO,100,10.0,11/01/2024
ATO,100,10.0,11/01/2024
ENDL,100,10.0,11/01/2024
HYD,100,10.0,11/01/2024
ENRC,100,10.0,11/01/2024
HFO,100,10.0,11/01/2024
PPCO,100,10.0,11/01/2024
ENGH,100,10.0,11/01/2024
IHC,100,10.0,11/01/2024
IMG,100,10.0,11/01/2024
ENSN,100,10.0,11/01/2024
INA,100,10.0,11/01/2024
IND,100,10.0,11/01/2024
ENTN,100,10.0,11/01/2024
IAO,100,10.0,11/01/2024
ERSN,100,10.0,11/01/2024
IMP,100,10.0,11/01/2024
ICI,100,10.0,11/01/2024
LZAK,100,10.0,11/01/2024
EPUB,100,10.0,11/01/2024
IMO,100,10.0,11/01/2024
ENTS,100,10.0,11/01/2024
ETRE,100,10.0,11/01/2024
IDT,100,10.0,11/01/2024
ENTW,100,10.0,11/01/2024
IHM,100,10.0,11/01/2024
IEHC,100,10.0,11/01/2024
ENZN,100,10.0,11/01/2024
ICC,100,10.0,11/01/2024
ENVR,100,10.0,11/01/2024
JCC,100,10.0,11/01/2024
EONE,100,10.0,11/01/2024
ENRE,100,10.0,11/01/2024
IST,100,10.0,11/01/2024
ISTP,100,10.0,11/01/2024
WDC,100,10.0,11/01/2024
IOG,100,10.0,11/01/2024
ENVT,100,10.0,11/01/2024
ETC,100,10.0,11/01/2024
IPU,100,10.0,11/01/2024
EVRO,100,10.0,11/01/2024
SPO,100,10.0,11/01/2024
ENZO,100,10.0,11/01/2024
ENZ,100,10.0,11/01/2024
INV,100,10.0,11/01/2024
IFC,100,10.0,11/01/2024
EPCM,100,10.0,11/01/2024
IRL,100,10.0,11/01/2024
IBI,100,10.0,11/01/2024
IRI,100,10.0,11/01/2024
IBL,100,10.0,11/01/2024
EPSC,100,10.0,11/01/2024
IHV,100,10.0,11/01/2024
III,100,10.0,11/01/2024
IRV,100,10.0,11/01/2024
EPSI,100,10.0,11/01/2024
JGA,100,10.0,11/01/2024
EQUA,100,10.0,11/01/2024
JET,100,10.0,11/01/2024
LUMB,100,10.0,11/01/2024
EQCA,100,10.0,11/01/2024
JUP,100,10.0,11/01/2024
EQNT,100,10.0,11/01/2024
KI,100,10.0,11/01/2024
EQIX,100,10.0,11/01/2024
ECOA,100,10.0,11/01/2024
EBNC,100,10.0,11/01/2024
KB,100,10.0,11/01/2024
BRO,100,10.0,11/01/2024
EQUT,100,10.0,11/01/2024
EQGN,100,10.0,11/01/2024
KAV,100,10.0,11/01/2024
EQIA,100,10.0,11/01/2024
EQIC,100,10.0,11/01/2024
EQICB,100,10.0,11/01/2024
EQICA,100,10.0,11/01/2024
KAY,100,10.0,11/01/2024
BML,100,10.0,11/01/2024
EQTB,100,10.0,11/01/2024
KAW,100,10.0,11/01/2024
KBC,100,10.0,11/01/2024
EQTX,100,10.0,11/01/2024
THE,100,10.0,11/01/2024
TOC,100,10.0,11/01/2024
KNGO,100,10.0,11/01/2024
EGLD,100,10.0,11/01/2024
KFD,100,10.0,11/01/2024
KPT,100,10.0,11/01/2024
ERBL,100,10.0,11/01/2024
KVS,100,10.0,11/01/2024
ERCK,100,10.0,11/01/2024
KLK,100,10.0,11/01/2024
KVU,100,10.0,11/01/2024
ERIC,100,10.0,11/01/2024
ERICY,100,10.0,11/01/2024
KLRT,100,10.0,11/01/2024
ENVC,100,10.0,11/01/2024
KDS,100,10.0,11/01/2024
KLI,100,10.0,11/01/2024
EQSF,100,10.0,11/01/2024
KNT,100,10.0,11/01/2024
ETCC,100,10.0,11/01/2024
ETT,100,10.0,11/01/2024
OHM,100,10.0,11/01/2024
KOB,100,10.0,11/01/2024
ERIE,100,10.0,11/01/2024
LAG,100,10.0,11/01/2024
KFC,100,10.0,11/01/2024
WMFG,100,10.0,11/01/2024
ESCA,100,10.0,11/01/2024
KS,100,10.0,11/01/2024
EXBC,100,10.0,11/01/2024
ESEX,100,10.0,11/01/2024
EYW,100,10.0,11/01/2024
LAF,100,10.0,11/01/2024
ECGC,100,10.0,11/01/2024
LKK,100,10.0,11/01/2024
ESTB,100,10.0,11/01/2024
LKY,100,10.0,11/01/2024
ETHNA,100,10.0,11/01/2024
LMS,100,10.0,11/01/2024
EVAM,100,10.0,11/01/2024
LAM,100,10.0,11/01/2024
ESCC,100,10.0,11/01/2024
LMC,100,10.0,11/01/2024
EVAN,100,10.0,11/01/2024
EVNC,100,10.0,11/01/2024
GSL,100,10.0,11/01/2024
LML,100,10.0,11/01/2024
EVG,100,10.0,11/01/2024
LAR,100,10.0,11/01/2024
EVGD,100,10.0,11/01/2024
LAN,100,10.0,11/01/2024
LED,100,10.0,11/01/2024
LTU,100,10.0,11/01/2024
EXCA,100,10.0,11/01/2024
CNVR,100,10.0,11/01/2024
LEE,100,10.0,11/01/2024
EXLL,100,10.0,11/01/2024
LEF,100,10.0,11/01/2024
EXCL,100,10.0,11/01/2024
EXBN,100,10.0,11/01/2024
LBY,100,10.0,11/01/2024
EXCG,100,10.0,11/01/2024
PMC,100,10.0,11/01/2024
LHT,100,10.0,11/01/2024
EXOG,100,10.0,11/01/2024
XCOA,100,10.0,11/01/2024
LSP,100,10.0,11/01/2024
EXHS,100,10.0,11/01/2024
EXTH,100,10.0,11/01/2024
DCAP,100,10.0,11/01/2024
KINS,100,10.0,11/01/2024
LGW,100,10.0,11/01/2024
EXID,100,10.0,11/01/2024
LOR,100,10.0,11/01/2024
LS,100,10.0,11/01/2024
LGS,100,10.0,11/01/2024
EXPT,100,10.0,11/01/2024
LLX,100,10.0,11/01/2024
TXCO,100,10.0,11/01/2024
LF,100,10.0,11/01/2024
EXPL,100,10.0,11/01/2024
BOOM,100,10.0,11/01/2024
LDY,100,10.0,11/01/2024
EXPO,100,10.0,11/01/2024
LGL,100,10.0,11/01/2024
EXMS,100,10.0,11/01/2024
MBR,100,10.0,11/01/2024
MAK,100,10.0,11/01/2024
MCY,100,10.0,11/01/2024
FMNT,100,10.0,11/01/2024
FMN,100,10.0,11/01/2024
FBTK,100,10.0,11/01/2024
SPY,100,10.0,11/01/2024
MMC,100,10.0,11/01/2024
MAGM,100,10.0,11/01/2024
FAFO,100,10.0,11/01/2024
MGA,100,10.0,11/01/2024
MAP,100,10.0,11/01/2024
MAM,100,10.0,11/01/2024
MACO,100,10.0,11/01/2024
FMSM,100,10.0,11/01/2024
MGE,100,10.0,11/01/2024
RBW,100,10.0,11/01/2024
FNOR,100,10.0,11/01/2024
GMF,100,10.0,11/01/2024
HRI,100,10.0,11/01/2024
FNSY,100,10.0,11/01/2024
MSF,100,10.0,11/01/2024
FATK,100,10.0,11/01/2024
MIM,100,10.0,11/01/2024
MRG,100,10.0,11/01/2024
FBRC,100,10.0,11/01/2024
MDC,100,10.0,11/01/2024
MAS,100,10.0,11/01/2024
FCSI,100,10.0,11/01/2024
MSE,100,10.0,11/01/2024
VAT,100,10.0,11/01/2024
FDPC,100,10.0,11/01/2024
MAU,100,10.0,11/01/2024
MCO,100,10.0,11/01/2024
FABS,100,10.0,11/01/2024
FAIR,100,10.0,11/01/2024
MEN,100,10.0,11/01/2024
MRF,100,10.0,11/01/2024
MT,100,10.0,11/01/2024
FLOG,100,10.0,11/01/2024
FLCP,100,10.0,11/01/2024
FCP,100,10.0,11/01/2024
MGU,100,10.0,11/01/2024
FSFS,100,10.0,11/01/2024
MAI,100,10.0,11/01/2024
MWS,100,10.0,11/01/2024
MFC,100,10.0,11/01/2024
FAMC,100,10.0,11/01/2024
MLW,100,10.0,11/01/2024
MLO,100,10.0,11/01/2024
FHSY,100,10.0,11/01/2024
MCD,100,10.0,11/01/2024
FMLYA,100,10.0,11/01/2024
FAMM,100,10.0,11/01/2024
NHMO,100,10.0,11/01/2024
NHHC,100,10.0,11/01/2024
MAL,100,10.0,11/01/2024
MDT,100,10.0,11/01/2024
FNON,100,10.0,11/01/2024
MLY,100,10.0,11/01/2024
MG,100,10.0,11/01/2024
FDLB,100,10.0,11/01/2024
FARA,100,10.0,11/01/2024
TELU,100,10.0,11/01/2024
MCM,100,10.0,11/01/2024
FARE,100,10.0,11/01/2024
MDO,100,10.0,11/01/2024
FARN,100,10.0,11/01/2024
MVW,100,10.0,11/01/2024
FHOM,100,10.0,11/01/2024
MOU,100,10.0,11/01/2024
FAHS,100,10.0,11/01/2024
MVS,100,10.0,11/01/2024
FFSH,100,10.0,11/01/2024
MOV,100,10.0,11/01/2024
FHFC,100,10.0,11/01/2024
FARM,100,10.0,11/01/2024
MTR,100,10.0,11/01/2024
MKO,100,10.0,11/01/2024
FGRP,100,10.0,11/01/2024
RSS,100,10.0,11/01/2024
NAH,100,10.0,11/01/2024
FARC,100,10.0,11/01/2024
NRU,100,10.0,11/01/2024
NRM,100,10.0,11/01/2024
NNT,100,10.0,11/01/2024
POPI,100,10.0,11/01/2024
NFA,100,10.0,11/01/2024
FSCR,100,10.0,11/01/2024
NER,100,10.0,11/01/2024
FCPL,100,10.0,11/01/2024
NBW,100,10.0,11/01/2024
FEGP,100,10.0,11/01/2024
NPK,100,10.0,11/01/2024
FEDG,100,10.0,11/01/2024
FDGC,100,10.0,11/01/2024
NCI,100,10.0,11/01/2024
FINC,100,10.0,11/01/2024
FINVB,100,10.0,11/01/2024
NPT,100,10.0,11/01/2024
FDCK,100,10.0,11/01/2024
FDCKB,100,10.0,11/01/2024
FNRB,100,10.0,11/01/2024
FNRC,100,10.0,11/01/2024
NTV,100,10.0,11/01/2024
NUM,100,10.0,11/01/2024
FELD,100,10.0,11/01/2024
NAT,100,10.0,11/01/2024
FERO,100,10.0,11/01/2024
FERVY,100,10.0,11/01/2024
FERYV,100,10.0,11/01/2024
GARSY,100,10.0,11/01/2024
TGBRY,100,10.0,11/01/2024
TGBDY,100,10.0,11/01/2024
TGBR,100,10.0,11/01/2024
NEL,100,10.0,11/01/2024
FEYI,100,10.0,11/01/2024
NMR,100,10.0,11/01/2024
FIATY,100,10.0,11/01/2024
NJZ,100,10.0,11/01/2024
NZ,100,10.0,11/01/2024
LIPD,100,10.0,11/01/2024
FCPA,100,10.0,11/01/2024
FICR,100,10.0,11/01/2024
NOZ,100,10.0,11/01/2024
NYA,100,10.0,11/01/2024
DING,100,10.0,11/01/2024
NEWC,100,10.0,11/01/2024
FMSI,100,10.0,11/01/2024
NBS,100,10.0,11/01/2024
CLBS,100,10.0,11/01/2024
LSTA,100,10.0,11/01/2024
NKM,100,10.0,11/01/2024
NPRS,100,10.0,11/01/2024
FDOK,100,10.0,11/01/2024
HVY,100,10.0,11/01/2024
FUNI,100,10.0,11/01/2024
NIK,100,10.0,11/01/2024
FIFE,100,10.0,11/01/2024
NOL,100,10.0,11/01/2024
NMC,100,10.0,11/01/2024
FIVD,100,10.0,11/01/2024
NAR,100,10.0,11/01/2024
FITB,100,10.0,11/01/2024
NCD,100,10.0,11/01/2024
FITH,100,10.0,11/01/2024
NPR,100,10.0,11/01/2024
NRK,100,10.0,11/01/2024
NEA,100,10.0,11/01/2024
FILI,100,10.0,11/01/2024
NOVO,100,10.0,11/01/2024
NUE,100,10.0,11/01/2024
FILT,100,10.0,11/01/2024
FTK,100,10.0,11/01/2024
SGK,100,10.0,11/01/2024
OEN,100,10.0,11/01/2024
FNLT,100,10.0,11/01/2024
OXY,100,10.0,11/01/2024
COV,100,10.0,11/01/2024
FINL,100,10.0,11/01/2024
OHS,100,10.0,11/01/2024
GUIN,100,10.0,11/01/2024
FNIN,100,10.0,11/01/2024
FISI,100,10.0,11/01/2024
OKP,100,10.0,11/01/2024
FIRG,100,10.0,11/01/2024
OPK,100,10.0,11/01/2024
OPKM,100,10.0,11/01/2024
FINNS,100,10.0,11/01/2024
RYN,100,10.0,11/01/2024
OMD,100,10.0,11/01/2024
FSSLA,100,10.0,11/01/2024
OSL,100,10.0,11/01/2024
OVU,100,10.0,11/01/2024
IWC,100,10.0,11/01/2024
FAAA,100,10.0,11/01/2024
DYAN,100,10.0,11/01/2024
NSSI,100,10.0,11/01/2024
NTIP,100,10.0,11/01/2024
CURTF,100,10.0,11/01/2024
CURT,100,10.0,11/01/2024
SECAY,100,10.0,11/01/2024
SECBY,100,10.0,11/01/2024
